h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e805adb2ffff,4098.0,62.0,1710.0,26.0
8a1e805adb37fff,523.6666666666666,44.333333333333336,954.6666666666666,13.0
8a1e805adb47fff,5601.8,69.6,1935.4,30.4
8a1e805adb4ffff,5262.0,71.0,1923.0,32.0
8a1e805adb57fff,4358.666666666667,65.0,1771.0,27.333333333333332
8a1e805adb5ffff,5126.0,68.0,1878.3333333333333,30.0
8a1e805adb67fff,5927.0,70.66666666666667,1960.3333333333333,31.333333333333332
8a1e805adb6ffff,5508.0,72.0,1946.0,33.0
8a1e805adb77fff,4268.5,64.0,1736.5,27.0
8a1e805adb8ffff,536.0,48.0,1007.0,15.0
8a1e805adb97fff,900.3333333333334,52.666666666666664,1173.3333333333333,20.333333333333332
8a1e805adb9ffff,1076.0,54.0,1222.3333333333333,21.0
8a1e805adbaffff,1167.0,53.333333333333336,1198.6666666666667,19.333333333333332
8a1e805add4ffff,489.0,10.0,960.0,7.0
8a1e80c88687fff,404.6666666666667,25.11111111111111,853.2222222222222,33.333333333333336
8a1e80c8868ffff,439.75,27.0,895.5,35.5
8a1e80c88697fff,434.25,26.25,882.5,35.125
8a1e80c8869ffff,412.0,25.5,863.5,33.75
8a1e80c886a7fff,335.5,22.5,777.0,31.5
8a1e80c886affff,352.0,24.0,812.0,32.0
8a1e80c886b7fff,404.2857142857143,24.785714285714285,853.9285714285714,32.857142857142854
8a1e80c886c7fff,380.0,25.0,837.5,33.0
8a1e80c886d7fff,417.0,25.0,874.0,33.0
8a1e80c886dffff,364.0,25.0,818.0,34.0
8a1e80c886e7fff,344.0,24.0,802.0,33.0
8a1e80c8878ffff,326.0,21.0,748.0,31.0
8a1e80c88797fff,301.9166666666667,20.5,726.0,31.166666666666668
8a1e80c8879ffff,298.0,19.2,658.8,25.6
8a1e80c896cffff,1.0,0.0,9.0,0.0
8a1e80c896dffff,4380.0,46.0,1484.0,49.0
8a1e80c8a02ffff,87.0,7.0,268.0,11.0
8a1e80c8a0f7fff,373.0,22.0,676.0,29.0
8a1e80c8a127fff,343.6666666666667,21.0,652.3333333333334,27.333333333333332
8a1e80c8a12ffff,366.0,21.333333333333332,672.0,28.333333333333332
8a1e80c8a197fff,221.0,15.0,524.0,21.0
8a1e80c8a20ffff,3317.0,42.0,1448.0,45.0
8a1e80c8a257fff,1796.0,28.0,943.0,32.0
8a1e80c8a277fff,2985.5,40.0,1402.0,43.0
8a1e80c8a2c7fff,3690.0,44.0,1487.0,47.0
8a1e80c8a2cffff,2342.8,34.8,1200.4,38.8
8a1e80c8a2dffff,3851.6666666666665,45.5,1535.6666666666667,48.5
8a1e80c8a367fff,1549.0,33.0,1019.0,35.0
8a1e80c8a36ffff,1176.0,29.0,921.0,34.0
8a1e80c8a377fff,945.0,27.0,877.0,31.0
8a1e80c8a487fff,301.0,19.0,599.0,23.0
8a1e80c8a497fff,252.0,18.0,548.0,22.0
8a1e80c8a4cffff,223.0,16.0,526.0,22.0
8a1e80c8a547fff,258.4,19.0,561.6,23.0
8a1e80c8a54ffff,270.6666666666667,19.0,577.3333333333334,23.0
8a1e80c8a56ffff,272.3333333333333,18.333333333333332,574.0,22.666666666666668
8a1e80c8a657fff,2777.0,39.0,1366.0,42.0
8a1e80c8a65ffff,3934.6666666666665,45.333333333333336,1550.3333333333333,48.666666666666664
8a1e80c8a6c7fff,3143.7,40.9,1412.8,43.7
8a1e80c8a6cffff,3865.0,44.0,1496.0,46.0
8a1e80c8a6d7fff,2725.3846153846152,39.38461538461539,1353.923076923077,42.38461538461539
8a1e80c8a6dffff,3464.5,42.0,1452.5,44.5
8a1e80c8a6e7fff,2842.0,39.0,1377.0,42.0
8a1e80c8a6effff,3357.6666666666665,41.666666666666664,1449.0,44.833333333333336
8a1e80c8a6f7fff,2454.5,38.5,1294.5,41.0
8a1e80c8a76ffff,143.0,12.0,381.0,19.0
8a1e80c8a857fff,186.0,12.0,450.0,20.0
8a1e80c8a887fff,317.0,20.0,624.0,24.0
8a1e80c8a89ffff,329.0,21.0,635.0,24.0
8a1e80c8a8c7fff,317.0,20.0,624.0,24.0
8a1e80c8a8cffff,288.0,19.0,593.0,23.0
8a1e80c8a8d7fff,361.0,21.0,666.0,28.0
8a1e80c8a8e7fff,246.0,17.0,543.0,22.0
8a1e80c8a8effff,150.0,12.0,417.0,19.0
8a1e80c8aa4ffff,405.0,25.0,859.0,33.0
8a1e80c8aa6ffff,454.6,25.6,850.1,34.4
8a1e80c8ab17fff,98.0,8.0,315.0,14.0
8a1e80c8ab4ffff,368.0,24.0,821.0,32.0
8a1e80c8ab5ffff,207.0,15.0,460.0,21.0
8a1e80c8ab67fff,269.5,19.25,682.25,31.0
8a1e80c8ab6ffff,245.0,18.0,633.0,30.0
8a1e80c8abaffff,94.0,7.0,305.0,13.0
8a1e80c8abb7fff,129.0,10.0,393.0,16.0
8a1e80c8ac9ffff,87.0,7.0,261.0,11.0
8a1e80c8b01ffff,1522.0,35.0,1267.0,43.0
8a1e80c8b027fff,878.6666666666666,34.0,1121.0,41.0
8a1e80c8b037fff,1159.0,35.0,1193.0,42.0
8a1e80c8b067fff,665.0,32.0,1032.0,38.0
8a1e80c8b087fff,1377.0,36.0,1216.0,42.0
8a1e80c8b0c7fff,2512.0,39.166666666666664,1366.1666666666667,43.333333333333336
8a1e80c8b0cffff,3009.0,41.0,1434.0,47.0
8a1e80c8b0e7fff,2218.0,39.0,1334.0,43.0
8a1e80c8b0effff,2268.0,38.0,1320.0,43.0
8a1e80c8b107fff,708.3333333333334,33.0,1080.6666666666667,39.666666666666664
8a1e80c8b117fff,614.0,29.0,1031.0,37.0
8a1e80c8b11ffff,836.6666666666666,33.666666666666664,1113.0,40.333333333333336
8a1e80c8b12ffff,456.0,28.0,886.0,36.0
8a1e80c8b16ffff,418.0,26.0,828.0,35.0
8a1e80c8b20ffff,3890.3333333333335,46.0,1540.3333333333333,48.666666666666664
8a1e80c8b217fff,2211.6666666666665,37.333333333333336,1305.0,43.333333333333336
8a1e80c8b21ffff,1953.0,38.0,1278.0,43.0
8a1e80c8b22ffff,2037.0,38.0,1284.0,43.0
8a1e80c8b237fff,2214.3333333333335,38.0,1308.3333333333333,43.0
8a1e80c8b247fff,4506.333333333333,47.333333333333336,1649.6666666666667,50.333333333333336
8a1e80c8b24ffff,4097.5,46.0,1555.0,49.5
8a1e80c8b257fff,3898.4,46.0,1541.2,49.2
8a1e80c8b25ffff,4744.0,48.5,1709.0,51.5
8a1e80c8b267fff,3813.3333333333335,44.333333333333336,1512.3333333333333,48.0
8a1e80c8b26ffff,3997.5,44.25,1503.0,47.25
8a1e80c8b277fff,3407.8571428571427,43.285714285714285,1469.857142857143,47.142857142857146
8a1e80c8b287fff,4119.4,47.0,1566.2,50.4
8a1e80c8b28ffff,3839.0,45.666666666666664,1526.6666666666667,49.0
8a1e80c8b29ffff,4308.111111111111,47.666666666666664,1601.888888888889,51.111111111111114
8a1e80c8b2a7fff,2952.0,41.0,1419.0,47.0
8a1e80c8b2affff,2770.5,40.5,1379.0,45.5
8a1e80c8b2b7fff,3978.5,47.0,1536.5,50.0
8a1e80c8b2c7fff,4210.0,47.333333333333336,1592.3333333333333,50.333333333333336
8a1e80c8b2cffff,4247.0,47.5,1607.0,50.5
8a1e80c8b2d7fff,3396.0,42.5,1480.0,48.0
8a1e80c8b2dffff,3351.6666666666665,42.0,1472.0,47.666666666666664
8a1e80c8b2e7fff,2505.3333333333335,39.666666666666664,1348.0,44.333333333333336
8a1e80c8b2effff,4790.2,48.4,1706.6,51.8
8a1e80c8b2f7fff,2260.0,38.0,1315.0,43.0
8a1e80c8b327fff,907.0,33.0,1093.0,39.0
8a1e80c8b34ffff,3321.0,39.0,1351.75,43.5
8a1e80c8b367fff,836.0,33.0,1073.0,39.0
8a1e80c8b387fff,2932.3333333333335,40.333333333333336,1413.3333333333333,46.0
8a1e80c8b397fff,3322.75,41.5,1460.75,47.75
8a1e80c8b3b7fff,2872.0,40.0,1404.3333333333333,45.666666666666664
8a1e80c8b41ffff,1605.0,32.5,1029.0,36.0
8a1e80c8b497fff,1501.0,31.0,1011.0,34.0
8a1e80c8b4a7fff,1925.0,36.5,1138.0,39.0
8a1e80c8b4b7fff,1829.0,34.666666666666664,1099.6666666666667,37.0
8a1e80c8b4f7fff,1218.0,27.0,958.0,32.0
8a1e80c8b567fff,32.0,1.0,66.0,2.0
8a1e80c8b587fff,2865.0,39.0,1378.0,42.0
8a1e80c8b597fff,1894.0,36.0,1098.0,39.0
8a1e80c8b59ffff,1355.0,31.0,985.0,35.0
8a1e80c8b5b7fff,144.0,11.0,386.0,19.0
8a1e80c8b64ffff,2599.0,39.0,1363.0,43.0
8a1e80c8b66ffff,3324.0,42.0,1461.5,47.5
8a1e80c8b697fff,1366.0,28.0,878.0,35.0
8a1e80c8b71ffff,2341.0,43.0,1299.0,46.0
8a1e80c8b727fff,611.0,32.0,930.0,39.0
8a1e80c8b72ffff,636.0,30.0,993.0,37.0
8a1e80c8b76ffff,3424.6666666666665,43.666666666666664,1462.3333333333333,47.333333333333336
8a1e80c8b817fff,309.0,23.0,747.0,33.0
8a1e80c8b81ffff,288.0,22.0,711.0,31.0
8a1e80c8b827fff,286.0,22.0,717.0,31.0
8a1e80c8b837fff,335.0,23.0,769.0,33.0
8a1e80c8b847fff,226.5,17.5,621.5,27.0
8a1e80c8b857fff,175.0,13.0,449.0,20.0
8a1e80c8b877fff,253.5,20.5,684.0,28.5
8a1e80c8b897fff,373.5,24.5,781.5,34.5
8a1e80c8b89ffff,410.0,26.0,822.0,35.0
8a1e80c8b8b7fff,306.0,22.0,742.0,33.0
8a1e80c8b91ffff,306.0,22.0,742.0,33.0
8a1e80c8b98ffff,372.0,24.333333333333332,804.6666666666666,34.0
8a1e80c8b997fff,359.5,24.5,801.5,34.0
8a1e80c8bacffff,407.0,25.0,791.0,35.0
8a1e80c8bc17fff,336.5,24.0,797.5,33.0
8a1e80c8bc4ffff,550.3333333333334,28.666666666666668,997.0,36.666666666666664
8a1e80c8bc5ffff,469.5,27.5,902.5,36.0
8a1e80c8bc67fff,485.5,28.0,928.75,36.0
8a1e80c8bc6ffff,450.0,28.0,887.0,36.0
8a1e80c8bca7fff,287.0,21.0,730.0,31.0
8a1e80c8bcaffff,287.0,21.0,728.0,31.0
8a1e80c8bcb7fff,267.0,20.0,712.0,29.0
8a1e80c8bcf7fff,306.2,22.2,754.4,32.8
8a1e80c8bd07fff,393.6,26.0,853.8,34.6
8a1e80c8bd17fff,366.4,24.6,830.6,33.0
8a1e80c8bd1ffff,343.6666666666667,23.666666666666668,799.3333333333334,33.0
8a1e80c8bd27fff,394.0,26.0,849.0,35.0
8a1e80c8bd2ffff,400.0,25.0,866.0,33.0
8a1e80c8bd37fff,363.0,23.333333333333332,799.0,32.0
8a1e80c8bd57fff,402.0,26.0,828.0,35.0
8a1e80c8bd5ffff,424.0,26.0,866.0,35.333333333333336
8a1e80c8bd67fff,410.2,25.6,863.8,34.6
8a1e80c8bd6ffff,406.0,26.0,856.0,35.0
8a1e80c8bd77fff,405.0,26.0,861.125,34.75
8a1e80c8bd87fff,308.0,22.333333333333332,765.3333333333334,32.333333333333336
8a1e80c8bd8ffff,336.6666666666667,24.0,798.5,33.0
8a1e80c8bdaffff,308.0,23.0,764.0,33.0
8a1e80c9900ffff,400.5,27.0,837.0,30.5
8a1e80c99017fff,375.0,26.0,830.0,30.0
8a1e80c9901ffff,366.0,26.0,820.5,29.5
8a1e80c99027fff,360.5,26.0,814.5,29.5
8a1e80c99037fff,346.0,25.0,807.0,29.0
8a1e80c99047fff,533.0,30.5,906.5,32.0
8a1e80c9904ffff,636.0,32.0,961.0,32.0
8a1e80c99057fff,472.0,28.333333333333332,873.0,31.0
8a1e80c99067fff,742.0,32.666666666666664,983.3333333333334,33.666666666666664
8a1e80c9906ffff,551.0,31.0,918.0,33.0
8a1e80c99077fff,573.6666666666666,31.666666666666668,922.0,33.0
8a1e80c99087fff,568.0,31.0,929.0,32.0
8a1e80c9908ffff,658.0,32.0,972.0,32.0
8a1e80c99097fff,259.0,23.0,735.0,27.0
8a1e80c9909ffff,497.0,29.5,882.5,31.5
8a1e80c990affff,563.25,30.75,922.0,31.75
8a1e80c990c7fff,482.25,29.25,877.0,31.25
8a1e80c990d7fff,623.25,31.5,952.0,32.0
8a1e80c990dffff,676.5,32.0,975.5,32.25
8a1e80c990e7fff,387.0,26.666666666666668,837.3333333333334,30.0
8a1e80c990effff,548.75,29.75,917.0,31.5
8a1e80c990f7fff,505.0,30.0,880.0,31.0
8a1e80c99147fff,582.0,32.0,913.0,33.0
8a1e80c9914ffff,1094.3333333333333,34.333333333333336,1041.6666666666667,36.333333333333336
8a1e80c99157fff,459.0,28.25,846.75,30.5
8a1e80c9915ffff,626.0,32.5,948.0,33.0
8a1e80c99167fff,791.0,32.0,976.0,30.0
8a1e80c9916ffff,1147.75,34.25,1045.75,35.75
8a1e80c9918ffff,510.0,30.0,886.3333333333334,31.666666666666668
8a1e80c9919ffff,528.5,30.5,901.5,31.75
8a1e80c9920ffff,2492.0,39.0,1279.5,41.5
8a1e80c99217fff,1508.0,31.0,1040.5,33.5
8a1e80c9921ffff,2108.0,38.0,1142.0,40.0
8a1e80c99247fff,3202.0,41.0,1423.0,44.0
8a1e80c9924ffff,3659.5,43.25,1476.25,46.0
8a1e80c99257fff,2174.5,38.5,1179.5,40.0
8a1e80c9925ffff,3160.5,41.0,1421.0,45.5
8a1e80c99267fff,3471.2,42.2,1451.6,45.4
8a1e80c9926ffff,3614.5,43.0,1470.0,46.0
8a1e80c99277fff,2922.5,40.0,1381.5,44.0
8a1e80c99287fff,1046.0,34.0,1060.0,36.0
8a1e80c9928ffff,1300.0,35.0,1110.0,37.0
8a1e80c9929ffff,1290.5,33.5,1098.5,37.0
8a1e80c992a7fff,1736.0,34.0,1086.0,35.0
8a1e80c992affff,984.6666666666666,33.0,1044.3333333333333,35.0
8a1e80c992cffff,2628.5,40.0,1365.0,45.0
8a1e80c992dffff,2224.0,40.0,1240.0,43.0
8a1e80c992e7fff,1890.0,36.0,1118.0,38.0
8a1e80c992effff,2713.0,40.0,1372.0,45.0
8a1e80c992f7fff,1766.0,38.0,1172.0,40.333333333333336
8a1e80c9931ffff,2697.0,39.0,1307.0,41.333333333333336
8a1e80c9935ffff,3254.0,41.0,1426.0,44.0
8a1e80c9938ffff,1210.4444444444443,30.333333333333332,994.3333333333334,31.88888888888889
8a1e80c9939ffff,1089.5,28.5,960.0,31.0
8a1e80c993affff,1444.0,32.5,1051.0,33.5
8a1e80c993b7fff,1132.0,34.5,1080.0,37.0
8a1e80c9940ffff,281.0,23.0,751.0,27.0
8a1e80c9942ffff,224.66666666666666,19.333333333333332,639.0,22.666666666666668
8a1e80c99447fff,356.5,25.5,815.0,29.5
8a1e80c99457fff,310.25,24.75,787.0,28.75
8a1e80c9945ffff,285.0,23.0,753.0,27.0
8a1e80c99467fff,324.3333333333333,24.833333333333332,794.3333333333334,28.833333333333332
8a1e80c9946ffff,441.6666666666667,28.22222222222222,858.5555555555555,30.666666666666668
8a1e80c99477fff,318.0,25.0,791.6666666666666,29.0
8a1e80c994c7fff,244.0,21.0,714.0,23.0
8a1e80c994e7fff,253.0,23.0,733.0,26.0
8a1e80c99547fff,288.5,23.5,762.0,27.5
8a1e80c9955ffff,307.0,25.0,782.0,29.0
8a1e80c9956ffff,273.5,23.0,744.5,27.0
8a1e80c9961ffff,694.5,32.0,992.5,32.5
8a1e80c99627fff,660.0,32.0,971.0,32.0
8a1e80c9962ffff,968.0,33.5,1042.0,34.5
8a1e80c99637fff,505.0,30.0,880.0,31.0
8a1e80c9964ffff,1427.0,36.0,1128.0,37.5
8a1e80c99657fff,1410.0,35.666666666666664,1115.6666666666667,36.333333333333336
8a1e80c9965ffff,1056.0,34.25,1073.0,36.75
8a1e80c99667fff,1603.3333333333333,36.333333333333336,1147.6666666666667,38.0
8a1e80c99687fff,395.0,27.0,847.0,30.0
8a1e80c9968ffff,1052.3333333333333,34.333333333333336,1068.3333333333333,37.0
8a1e80c99697fff,347.0,26.0,813.0,29.0
8a1e80c9969ffff,306.5,21.5,693.0,24.0
8a1e80c996a7fff,352.0,26.0,817.0,30.0
8a1e80c996affff,310.0,25.0,784.0,29.0
8a1e80c996b7fff,346.25,25.75,813.0,29.0
8a1e80c996d7fff,1248.0,35.0,1109.0,37.0
8a1e80c996e7fff,644.0,32.0,971.5,32.0
8a1e80c996f7fff,945.6666666666666,34.0,1055.0,35.666666666666664
8a1e80c9970ffff,898.5,34.0,1039.5,35.5
8a1e80c9971ffff,537.0,31.0,906.0,32.0
8a1e80c9972ffff,612.0,31.666666666666668,950.3333333333334,32.0
8a1e80c99737fff,520.0,31.0,894.0,32.0
8a1e80c9974ffff,1422.5,35.0,1127.5,37.5
8a1e80c99757fff,963.0,34.0,1055.6666666666667,36.333333333333336
8a1e80c9975ffff,731.0,32.0,999.0,33.0
8a1e80c99767fff,658.0,32.0,969.0,32.0
8a1e80c99777fff,649.5,31.5,962.5,32.5
8a1e80c9979ffff,323.0,25.0,798.0,29.0
8a1e80c99857fff,209.0,19.0,660.0,23.0
8a1e80c998c7fff,269.0,22.0,730.0,24.0
8a1e80c998cffff,413.6666666666667,25.666666666666668,790.0,27.666666666666668
8a1e80c998d7fff,373.5,25.0,793.5,27.0
8a1e80c998dffff,577.5,31.0,900.5,30.0
8a1e80c998e7fff,306.0,23.4,745.2,25.6
8a1e80c998effff,271.6666666666667,22.0,723.6666666666666,24.333333333333332
8a1e80c998f7fff,330.0,24.5,768.0,26.5
8a1e80c99967fff,139.0,10.0,406.0,16.0
8a1e80c99a07fff,2743.5,39.5,1348.5,43.0
8a1e80c99a0ffff,2324.5,39.0,1242.0,41.0
8a1e80c99a17fff,2323.0,39.0,1266.5,41.0
8a1e80c99a2ffff,2951.0,40.25,1384.5,44.0
8a1e80c99a37fff,2226.0,39.0,1225.0,40.0
8a1e80c99a4ffff,2662.0,39.0,1341.0,42.0
8a1e80c99a6ffff,2169.0,39.0,1248.0,40.0
8a1e80c99a77fff,2744.0,39.0,1346.0,42.0
8a1e80c99a9ffff,505.0,29.0,886.0,31.0
8a1e80c99aa7fff,1850.5,38.0,1165.0,37.5
8a1e80c99b17fff,684.0,27.0,882.0,28.0
8a1e80c99b47fff,2760.0,40.0,1354.0,44.0
8a1e80c99b4ffff,2749.0,40.0,1348.0,44.0
8a1e80c99b5ffff,3256.0,41.0,1429.5,45.0
8a1e80c99b87fff,1601.0,37.0,1109.0,36.0
8a1e80c99b8ffff,1748.0,37.0,1133.0,36.0
8a1e80c99b9ffff,1606.0,37.0,1115.0,37.0
8a1e80c99ba7fff,1286.0,34.0,1066.0,34.0
8a1e80c99baffff,1779.0,38.0,1144.0,37.0
8a1e80c99bb7fff,660.0,32.0,944.0,30.0
8a1e80c9b047fff,412.5,27.0,884.5,30.0
8a1e80c9b217fff,363.0,25.5,866.0,28.5
8a1e80c9b227fff,376.5,26.5,862.0,29.0
8a1e80c9b237fff,350.5,25.0,847.5,28.0
8a1e80c9b24ffff,3703.0,43.0,1409.0,45.0
8a1e80c9b267fff,3142.0,39.0,1357.0,44.0
8a1e80c9b26ffff,2525.285714285714,37.714285714285715,1254.857142857143,41.714285714285715
8a1e80c9b287fff,371.0,26.0,858.0,28.0
8a1e80c9b28ffff,390.0,26.0,870.0,28.0
8a1e80c9b297fff,394.5,25.75,842.25,27.0
8a1e80c9b29ffff,432.3333333333333,26.666666666666668,835.6666666666666,28.333333333333332
8a1e80c9b2a7fff,264.0,19.0,645.0,21.0
8a1e80c9b2b7fff,345.3333333333333,23.666666666666668,806.6666666666666,24.666666666666668
8a1e80c9b2cffff,4249.0,44.5,1523.0,47.0
8a1e80c9b2dffff,3959.4285714285716,44.142857142857146,1464.4285714285713,46.285714285714285
8a1e80c9b307fff,393.6666666666667,26.333333333333332,872.3333333333334,29.666666666666668
8a1e80c9b30ffff,413.6666666666667,27.333333333333332,882.3333333333334,30.333333333333332
8a1e80c9b31ffff,335.0,26.0,836.5,29.0
8a1e80c9b327fff,373.0,26.75,860.5,30.0
8a1e80c9b32ffff,368.5,26.0,857.5,29.5
8a1e80c9b347fff,513.5,29.5,912.5,31.5
8a1e80c9b367fff,560.5,31.0,941.5,32.0
8a1e80c9b377fff,480.5,28.5,900.0,31.0
8a1e80c9b397fff,238.0,18.0,628.0,21.0
8a1e80c9b39ffff,285.0,20.0,654.0,21.0
8a1e80c9b657fff,380.0,23.5,714.5,24.25
8a1e80c9b65ffff,529.0,24.0,745.0,25.0
8a1e80c9b667fff,296.5,20.5,661.5,22.5
8a1e80c9b66ffff,410.0,24.0,727.0,25.0
8a1e80c9b6c7fff,382.0,24.0,719.0,25.0
8a1e80c9b6dffff,523.5,25.0,746.0,25.0
8a1e80c9b6effff,334.0,22.0,685.0,22.0
8a1e80c9b747fff,272.3333333333333,19.0,649.6666666666666,21.0
8a1e80c9b74ffff,296.0,20.0,665.0,21.0
8a1e80c9b75ffff,145.0,15.0,563.0,18.0
8a1e80c9b767fff,246.75,18.75,636.75,21.0
8a1e80c9b76ffff,265.0,19.333333333333332,645.0,21.0
8a1e80c9ba0ffff,392.0,27.0,847.0,30.0
8a1e80c9ba1ffff,442.0,28.0,883.0,31.0
8a1e80c9ba47fff,406.0,27.0,860.0,30.0
8a1e80c9ba4ffff,431.5,28.0,873.0,31.0
8a1e80c9ba57fff,566.0,31.0,943.0,32.0
8a1e80c9ba5ffff,573.6666666666666,31.333333333333332,943.6666666666666,32.0
8a1e80c9ba67fff,339.5,25.0,811.5,29.0
8a1e80c9ba6ffff,364.0,27.0,827.0,30.0
8a1e80c9ba8ffff,385.0,27.0,870.0,30.0
8a1e80c9baaffff,387.4,27.0,852.0,30.0
8a1e80c9bacffff,517.0,29.0,909.0,31.0
8a1e80c9bad7fff,394.0,27.0,871.0,30.0
8a1e80c9badffff,552.3333333333334,30.333333333333332,938.3333333333334,31.666666666666668
8a1e80c9bae7fff,521.0,31.0,911.0,32.0
8a1e80c9baeffff,657.75,31.75,985.5,32.25
8a1e80c9baf7fff,322.0,25.0,830.0,29.0
8a1e80c9bb07fff,144.0,14.0,485.0,16.0
8a1e80c9bb0ffff,306.5,24.5,788.0,28.5
8a1e80c9bb17fff,108.0,12.0,438.0,13.0
8a1e80c9bb1ffff,168.0,16.333333333333332,555.0,18.333333333333332
8a1e80c9bb27fff,144.0,14.0,485.0,16.0
8a1e80c9bb2ffff,170.0,15.0,520.0,17.0
8a1e80c9bb37fff,125.0,13.0,470.5,14.75
8a1e80c9bb4ffff,319.0,24.666666666666668,798.3333333333334,28.666666666666668
8a1e80c9bb5ffff,322.0,25.0,798.5,29.0
8a1e80c9bb67fff,164.0,15.0,512.0,16.0
8a1e80c9bb6ffff,288.0,24.0,776.0,28.0
8a1e80c9bbaffff,100.0,11.0,429.0,12.0
8a1e80cca21ffff,95.0,9.0,306.0,10.0
8a1e80cca28ffff,141.5,14.0,477.0,16.5
8a1e80cca297fff,183.0,17.5,571.5,22.5
8a1e80cca417fff,261.0,19.0,645.0,26.0
8a1e80cca58ffff,212.0,18.0,572.0,23.0
8a1e80cca627fff,173.0,17.0,560.0,22.0
8a1e80cca647fff,217.0,18.0,606.5,24.5
8a1e80cca64ffff,181.0,17.0,573.0,23.0
8a1e80cca65ffff,250.16666666666666,19.166666666666668,641.1666666666666,25.833333333333332
8a1e80cca66ffff,194.0,17.666666666666668,593.0,22.666666666666668
8a1e80cca6cffff,119.0,12.0,400.0,14.0
8a1e80cca6effff,189.5,14.5,479.0,18.0
8a1e80cca71ffff,123.0,12.0,414.0,14.0
8a1e80cd0007fff,7765.0,58.09090909090909,2126.7272727272725,69.63636363636364
8a1e80cd0037fff,8699.333333333334,64.0,2244.0,74.66666666666667
8a1e80cd0067fff,161.0,15.0,538.0,20.0
8a1e80cd0077fff,6025.0,50.333333333333336,1941.3333333333333,64.0
8a1e80cd00effff,6408.0,52.0,1981.6666666666667,65.66666666666667
8a1e80cd0187fff,8879.0,64.8,2262.0,75.4
8a1e80cd0197fff,9622.8,66.0,2350.2,75.6
8a1e80cd01b7fff,6255.0,51.0,1965.0,65.0
8a1e80cd0207fff,6070.75,47.625,1822.625,57.875
8a1e80cd0217fff,5941.0,48.0,1795.0,58.0
8a1e80cd0227fff,6614.5,48.25,1879.5,58.25
8a1e80cd022ffff,8997.5,58.0,2137.0,64.0
8a1e80cd0237fff,5322.5,44.5,1710.5,55.5
8a1e80cd024ffff,12609.0,72.0,2600.0,76.0
8a1e80cd026ffff,10914.0,65.0,2380.0,70.0
8a1e80cd0287fff,9078.666666666666,59.666666666666664,2168.3333333333335,65.33333333333333
8a1e80cd028ffff,9273.75,58.5,2203.5,66.75
8a1e80cd0297fff,8191.5,54.7,2071.8,62.4
8a1e80cd029ffff,9110.4,57.86666666666667,2155.0666666666666,64.26666666666667
8a1e80cd02a7fff,4838.666666666667,43.333333333333336,1659.3333333333333,54.0
8a1e80cd02affff,3016.0,38.0,1477.0,49.0
8a1e80cd02b7fff,7305.2,53.4,2040.6,64.6
8a1e80cd02d7fff,11737.5,67.5,2470.0,71.5
8a1e80cd02effff,6576.0,49.0,1884.0,59.0
8a1e80cd02f7fff,10048.0,63.0,2273.0,69.0
8a1e80cd0307fff,6706.0,49.0,1895.0,59.0
8a1e80cd030ffff,4526.0,42.0,1622.0,52.0
8a1e80cd0327fff,7676.0,51.166666666666664,2002.0,59.5
8a1e80cd032ffff,6832.857142857143,48.714285714285715,1907.0,58.285714285714285
8a1e80cd0337fff,6654.0,49.0,1892.0,59.0
8a1e80cd0357fff,6027.142857142857,47.57142857142857,1819.0,57.42857142857143
8a1e80cd035ffff,10073.0,63.0,2270.0,69.0
8a1e80cd0367fff,4505.25,41.75,1621.75,53.0
8a1e80cd036ffff,4578.0,42.0,1628.0,53.0
8a1e80cd0377fff,5401.833333333333,45.333333333333336,1723.1666666666667,55.833333333333336
8a1e80cd0387fff,7548.5,56.5,2098.0,68.0
8a1e80cd038ffff,4937.166666666667,39.5,1519.8333333333333,48.666666666666664
8a1e80cd0397fff,4697.0,48.0,1758.0,59.0
8a1e80cd039ffff,6424.25,52.25,1964.0,64.25
8a1e80cd03a7fff,7700.4,58.6,2126.2,70.2
8a1e80cd03b7fff,6450.0,53.0,1984.0,65.0
8a1e80cd0477fff,8133.0,61.5,2216.5,69.0
8a1e80cd0497fff,9361.5,64.0,2417.5,75.5
8a1e80cd049ffff,9804.0,65.0,2458.0,77.0
8a1e80cd04a7fff,10266.0,66.0,2488.0,77.33333333333333
8a1e80cd04b7fff,9371.0,65.0,2419.5,76.0
8a1e80cd04c7fff,10381.0,65.66666666666667,2490.6666666666665,77.66666666666667
8a1e80cd04e7fff,8106.0,60.0,2248.0,71.0
8a1e80cd0517fff,5646.0,51.0,1917.0,66.0
8a1e80cd0527fff,5340.0,52.0,1922.0,67.0
8a1e80cd052ffff,8301.0,62.0,2222.0,69.0
8a1e80cd0537fff,6739.333333333333,57.0,2059.5,67.33333333333333
8a1e80cd0587fff,8423.0,61.0,2311.0,74.0
8a1e80cd058ffff,8384.0,61.0,2305.0,74.0
8a1e80cd0597fff,7335.0,59.0,2166.0,71.0
8a1e80cd05b7fff,1530.0,37.0,1381.0,45.0
8a1e80cd0607fff,13758.222222222223,82.44444444444444,2855.5555555555557,83.77777777777777
8a1e80cd061ffff,13024.0,77.5,2788.0,81.0
8a1e80cd0627fff,12379.0,73.0,2664.0,78.0
8a1e80cd062ffff,10656.0,69.0,2455.0,75.0
8a1e80cd0637fff,13060.5,78.5,2763.0,80.0
