h3,Accomodation_access,Primary Schools_access,Public Transports Stops_access,Municipal Sports Centers_access
8a1e80574007fff,179.6,22.8,493.2,14.6
8a1e8057400ffff,223.75,23.5,529.25,14.0
8a1e80574017fff,156.0,20.5,437.5,14.0
8a1e80574027fff,110.0,18.0,345.0,11.0
8a1e8057402ffff,190.6,23.4,500.6,14.6
8a1e80574037fff,206.0,23.8,524.8,15.5
8a1e80574047fff,201.25,23.75,502.0,13.5
8a1e80574057fff,249.33333333333334,24.333333333333332,553.3333333333334,13.666666666666666
8a1e8057405ffff,274.6666666666667,24.5,574.1666666666666,14.166666666666666
8a1e80574067fff,127.0,20.5,430.0,13.0
8a1e8057406ffff,133.0,21.0,442.0,13.0
8a1e80574077fff,250.5,24.5,551.5,14.166666666666666
8a1e80574087fff,324.0,25.0,622.0,15.0
8a1e8057408ffff,553.0,31.0,743.0,23.0
8a1e80574097fff,588.0,28.0,680.0,19.0
8a1e8057409ffff,789.75,31.75,830.0,24.75
8a1e805740c7fff,607.0,33.0,794.0,25.0
8a1e805740cffff,381.27272727272725,27.09090909090909,671.8181818181819,17.363636363636363
8a1e805740d7fff,767.8,33.2,853.6,27.0
8a1e805740dffff,331.6666666666667,24.833333333333332,605.0,16.0
8a1e805740e7fff,161.0,21.0,444.5,12.5
8a1e805740effff,302.375,24.625,601.375,15.125
8a1e805740f7fff,281.3333333333333,21.666666666666668,557.3333333333334,13.666666666666666
8a1e80574107fff,145.42857142857142,19.571428571428573,423.7142857142857,14.285714285714286
8a1e8057410ffff,138.0,20.0,427.0,14.0
8a1e80574117fff,157.8,19.8,450.4,15.8
8a1e8057411ffff,140.25,19.75,415.5,13.75
8a1e80574127fff,136.0,18.0,383.0,12.5
8a1e8057412ffff,138.66666666666666,19.0,413.0,13.333333333333334
8a1e80574137fff,162.6,19.2,429.0,15.8
8a1e80574147fff,135.0,20.0,434.0,13.0
8a1e8057414ffff,131.0,20.666666666666668,422.6666666666667,13.333333333333334
8a1e80574157fff,153.0,21.75,465.25,14.75
8a1e8057415ffff,185.0,23.333333333333332,495.6666666666667,14.0
8a1e80574167fff,134.1,20.9,428.0,14.0
8a1e8057416ffff,135.0,21.0,432.5,14.0
8a1e80574177fff,133.0,20.0,407.0,13.0
8a1e80574187fff,119.0,17.0,369.0,13.0
8a1e8057418ffff,214.66666666666666,24.333333333333332,536.3333333333334,15.333333333333334
8a1e80574197fff,340.0,23.5,604.5,17.0
8a1e8057419ffff,347.0,25.5,646.5,16.5
8a1e805741a7fff,130.0,19.0,378.0,13.0
8a1e805741affff,167.0,21.666666666666668,484.0,16.666666666666668
8a1e80574207fff,76.0,14.0,282.0,6.0
8a1e80574217fff,91.0,16.666666666666668,349.6666666666667,9.666666666666666
8a1e8057421ffff,78.0,16.0,309.0,7.0
8a1e80574237fff,103.0,18.5,369.0,10.5
8a1e8057426ffff,44.5,5.5,143.5,4.0
8a1e805742a7fff,163.5,19.75,477.25,11.25
8a1e805742affff,88.5,17.0,340.5,9.0
8a1e805742b7fff,116.0,17.5,404.5,8.5
8a1e805742cffff,18.0,3.0,97.0,2.0
8a1e80574307fff,146.0,23.0,463.0,13.0
8a1e80574317fff,158.2,21.2,455.8,12.8
8a1e8057431ffff,169.0,22.0,476.0,13.0
8a1e80574327fff,106.0,17.0,346.0,10.0
8a1e8057432ffff,125.55555555555556,19.88888888888889,415.22222222222223,12.11111111111111
8a1e80574367fff,102.6,17.8,343.0,10.6
8a1e80574387fff,245.0,22.714285714285715,537.5714285714286,13.0
8a1e8057438ffff,104.66666666666667,18.333333333333332,388.0,10.0
8a1e80574397fff,313.22222222222223,24.11111111111111,608.3333333333334,15.222222222222221
8a1e8057439ffff,224.6,22.4,541.2,14.2
8a1e805743a7fff,241.31578947368422,23.210526315789473,526.421052631579,12.631578947368421
8a1e805743affff,221.83333333333334,22.333333333333332,510.3333333333333,12.5
8a1e805743b7fff,260.3333333333333,24.0,554.0,14.0
8a1e80574407fff,426.0,22.0,481.0,12.0
8a1e8057444ffff,568.4117647058823,28.058823529411764,713.9411764705883,19.294117647058822
8a1e80574457fff,718.6,31.0,823.2,22.8
8a1e8057445ffff,415.4230769230769,22.23076923076923,603.8846153846154,11.73076923076923
8a1e8057446ffff,612.0,27.666666666666668,731.6666666666666,19.666666666666668
8a1e80574487fff,1048.2,31.4,788.6,16.6
8a1e8057448ffff,2003.4444444444443,35.666666666666664,951.7777777777778,20.88888888888889
8a1e80574497fff,2760.6666666666665,37.111111111111114,1027.111111111111,22.77777777777778
8a1e8057449ffff,1067.0,31.0,768.0,17.0
8a1e805744a7fff,1156.6666666666667,35.0,870.3333333333334,20.0
8a1e805744affff,1492.0,36.0,896.0,20.5
8a1e805744b7fff,1096.5,30.5,798.0,17.0
8a1e805744c7fff,773.5,27.666666666666668,734.3333333333334,15.5
8a1e805744cffff,921.3333333333334,29.666666666666668,784.6666666666666,17.333333333333332
8a1e805744d7fff,1479.4,33.4,880.6,19.4
8a1e805744dffff,489.0,23.0,573.0,11.0
8a1e805744e7fff,526.0,24.0,678.0,15.0
8a1e805744effff,551.3571428571429,26.357142857142858,693.5714285714286,16.571428571428573
8a1e805744f7fff,731.3333333333334,26.0,663.0,13.0
8a1e8057451ffff,1085.5,35.5,983.0,25.0
8a1e80574537fff,456.3333333333333,23.333333333333332,511.6666666666667,11.666666666666666
8a1e80574567fff,375.1666666666667,23.666666666666668,644.6666666666666,18.333333333333332
8a1e8057456ffff,411.0,25.0,669.0,18.0
8a1e80574577fff,162.0,20.0,421.0,13.0
8a1e80574587fff,703.0,29.0,710.0,17.0
8a1e8057458ffff,449.0,22.0,513.0,10.0
8a1e805745a7fff,499.0,21.333333333333332,536.3333333333334,12.0
8a1e805745affff,709.5,27.25,712.5,15.25
8a1e805745b7fff,461.5,21.0,487.5,8.5
8a1e80574607fff,1156.3333333333333,34.0,895.0,27.333333333333332
8a1e80574617fff,1875.5833333333333,38.916666666666664,1003.3333333333334,33.083333333333336
8a1e8057461ffff,713.0,28.0,761.0,22.0
8a1e8057462ffff,396.0,25.0,630.0,17.0
8a1e80574637fff,852.8571428571429,31.285714285714285,836.5714285714286,24.142857142857142
8a1e80574647fff,71.0,14.0,231.0,5.0
8a1e80574657fff,363.0,23.0,587.0,16.0
8a1e8057465ffff,216.0,20.333333333333332,468.6666666666667,10.333333333333334
8a1e80574667fff,64.0,13.0,202.0,5.0
8a1e80574687fff,1006.4,28.0,791.1,22.5
8a1e8057468ffff,1801.8125,35.8125,943.5625,29.875
8a1e80574697fff,682.25,25.5,663.5,17.25
8a1e8057469ffff,599.4,24.8,660.6,16.8
8a1e805746a7fff,1071.357142857143,30.571428571428573,850.3571428571429,23.714285714285715
8a1e805746affff,1541.6666666666667,34.0,916.6666666666666,27.666666666666668
8a1e805746b7fff,438.0,24.0,617.0,16.0
8a1e805746c7fff,790.7142857142857,27.142857142857142,773.7142857142857,21.0
8a1e805746cffff,524.0,25.0,650.0,18.0
8a1e805746d7fff,1180.5,32.0,856.5,26.0
8a1e805746dffff,721.2,27.2,744.8,19.8
8a1e805746e7fff,581.4,25.2,692.6,18.0
8a1e805746effff,482.6,24.4,633.2,16.4
8a1e805746f7fff,640.0,27.0,726.0,19.0
8a1e80574707fff,666.0,29.0,758.0,21.5
8a1e80574717fff,597.65625,28.71875,742.34375,19.90625
8a1e8057471ffff,946.2,34.6,933.2,29.6
8a1e80574727fff,538.0,31.0,717.0,23.0
8a1e8057472ffff,419.0,23.0,580.3333333333334,16.333333333333332
8a1e80574737fff,628.8333333333334,29.666666666666668,753.6666666666666,22.166666666666668
8a1e8057474ffff,63.0,12.0,234.0,6.0
8a1e80574767fff,249.5,23.5,545.0,14.0
8a1e80574777fff,171.25,19.5,449.25,12.0
8a1e80574787fff,569.0,26.75,711.75,19.0
8a1e8057478ffff,941.7142857142857,31.571428571428573,832.2857142857143,24.0
8a1e80574797fff,641.4,25.8,706.8,15.4
8a1e8057479ffff,688.75,27.25,750.5,19.5
8a1e805747a7fff,494.14814814814815,25.666666666666668,667.4444444444445,16.185185185185187
8a1e805747affff,509.46666666666664,24.866666666666667,654.8666666666667,16.8
8a1e805747b7fff,498.46666666666664,23.866666666666667,624.2,13.0
8a1e80574807fff,148.0,15.0,381.0,15.0
8a1e80574827fff,157.66666666666666,16.666666666666668,412.0,15.333333333333334
8a1e8057482ffff,141.6,16.4,388.2,15.0
8a1e80574837fff,164.33333333333334,17.666666666666668,425.3333333333333,15.666666666666666
8a1e80574847fff,133.75,17.25,392.25,13.75
8a1e8057484ffff,131.0,19.5,393.5,13.5
8a1e80574857fff,114.0,16.0,366.0,13.0
8a1e8057485ffff,133.0,20.0,400.5,14.0
8a1e80574867fff,147.0,14.0,370.0,14.0
8a1e8057486ffff,101.5,15.0,339.5,11.5
8a1e80574877fff,123.5,16.0,360.0,14.0
8a1e80574887fff,165.33333333333334,19.0,426.3333333333333,16.0
8a1e80574897fff,180.875,20.0,472.25,17.375
8a1e8057489ffff,141.5,19.0,398.0,14.0
8a1e805748b7fff,167.0,19.0,430.0,16.0
8a1e805748c7fff,126.0,18.0,379.0,13.0
8a1e805748cffff,133.0,20.0,401.4,13.8
8a1e805748d7fff,146.5,19.0,400.8333333333333,15.0
8a1e805748dffff,115.0,19.0,365.0,13.0
8a1e805748effff,132.66666666666666,19.0,399.6666666666667,13.333333333333334
8a1e805748f7fff,139.75,17.0,386.5,14.5
8a1e80574907fff,160.5,13.0,383.0,15.0
8a1e8057490ffff,126.0,13.0,333.0,14.0
8a1e80574917fff,241.28571428571428,15.714285714285714,458.7142857142857,17.571428571428573
8a1e80574927fff,210.66666666666666,14.0,436.3333333333333,17.333333333333332
8a1e8057492ffff,151.0,13.0,385.0,15.0
8a1e80574947fff,159.5,15.0,419.0,15.0
8a1e8057494ffff,123.5,13.0,330.0,13.0
8a1e80574957fff,154.8,15.2,399.0,15.0
8a1e8057496ffff,117.0,11.0,310.0,14.0
8a1e80574977fff,165.66666666666666,14.666666666666666,416.6666666666667,15.0
8a1e80574987fff,191.14285714285714,17.571428571428573,450.7142857142857,16.285714285714285
8a1e8057498ffff,169.0,18.0,423.5,15.5
8a1e80574997fff,166.0,19.0,428.0,16.0
8a1e8057499ffff,160.57142857142858,17.714285714285715,414.2857142857143,15.428571428571429
8a1e805749a7fff,267.3076923076923,18.076923076923077,504.7692307692308,19.46153846153846
8a1e805749affff,211.6,17.2,462.4,16.6
8a1e805749b7fff,192.0,17.666666666666668,445.6666666666667,16.0
8a1e80574a47fff,109.16666666666667,18.333333333333332,372.3333333333333,11.0
8a1e80574a4ffff,96.5,16.5,327.5,9.0
8a1e80574a5ffff,101.0,17.5,347.0,10.0
8a1e80574a6ffff,80.0,12.0,271.0,7.0
8a1e80574a8ffff,131.0,20.5,416.25,14.0
8a1e80574a97fff,128.0,19.0,413.0,12.0
8a1e80574aa7fff,123.0,19.0,381.0,12.0
8a1e80574aaffff,97.0,16.0,333.0,10.0
8a1e80574ab7fff,117.5,18.25,368.5,11.5
8a1e80574acffff,130.5,19.0,406.5,12.0
8a1e80574ad7fff,131.0,21.0,420.0,14.0
8a1e80574adffff,129.25,19.5,410.0,12.25
8a1e80574aeffff,124.0,19.0,383.5,11.5
8a1e80574af7fff,0.0,0.0,0.0,0.0
8a1e80574b37fff,40.0,6.0,144.0,4.0
8a1e80574b4ffff,98.0,12.0,286.0,10.0
8a1e80574b5ffff,55.0,8.5,186.5,4.0
8a1e80574b67fff,110.0,13.0,343.0,12.0
8a1e80574b6ffff,106.0,14.0,320.5,11.5
8a1e80574bb7fff,132.5,20.0,398.0,13.5
8a1e80574c17fff,296.3333333333333,18.666666666666668,516.3333333333334,17.0
8a1e80574c27fff,137.0,11.0,321.0,13.0
8a1e80574c37fff,242.0,16.5,395.5,13.0
8a1e80574c5ffff,150.0,17.0,394.0,14.0
8a1e80574c6ffff,181.0,20.166666666666668,484.5,17.25
8a1e80574cc7fff,217.0,21.0,469.0,15.0
8a1e80574ccffff,289.25,21.75,552.0,15.0
8a1e80574cdffff,172.0,20.0,422.0,13.0
8a1e80574ce7fff,236.2,18.6,474.4,16.2
8a1e80574d0ffff,174.0,17.0,408.0,16.0
8a1e80574d17fff,276.0,16.0,454.0,16.0
8a1e80574d1ffff,192.0,15.5,380.5,13.5
8a1e80574d27fff,176.0,12.0,356.5,14.0
8a1e80574d37fff,274.0,13.5,435.0,16.75
8a1e80574d47fff,195.0,20.0,472.0,17.0
8a1e80574d4ffff,178.0,19.5,451.5,16.5
8a1e80574d57fff,135.0,9.0,304.0,13.0
8a1e80574d67fff,225.66666666666666,20.666666666666668,502.0,17.666666666666668
8a1e80574d6ffff,161.25,17.75,408.75,15.5
8a1e80574d77fff,263.75,20.0,514.0,18.625
8a1e80574d87fff,312.0,17.0,453.0,18.0
8a1e80574d8ffff,274.0,17.0,430.0,13.0
8a1e80574da7fff,268.0,15.0,426.0,12.0
8a1e80574daffff,219.0,12.0,336.0,12.0
8a1e80575007fff,59.0,11.0,234.0,6.0
8a1e8057500ffff,33.0,6.0,143.0,3.5
8a1e8057501ffff,20.5,3.0,77.0,2.0
8a1e8057502ffff,44.5,6.5,175.0,4.0
8a1e80575037fff,71.0,13.0,264.0,6.0
8a1e8057505ffff,15.0,2.0,53.0,1.0
8a1e8057506ffff,60.0,9.0,233.5,5.0
8a1e805750c7fff,14.0,2.0,53.0,1.0
8a1e805750e7fff,24.2,3.2,92.2,2.4
8a1e805750effff,14.0,2.0,53.0,1.0
8a1e80575107fff,72.08333333333333,13.0,274.6666666666667,6.0
8a1e8057511ffff,69.5,12.5,259.5,6.0
8a1e80575127fff,75.0,13.333333333333334,277.6666666666667,6.0
8a1e8057512ffff,71.0,13.0,260.0,6.0
8a1e80575137fff,78.0,13.285714285714286,290.57142857142856,6.0
8a1e80575147fff,63.0,11.0,240.0,6.0
8a1e80575157fff,61.0,9.0,234.0,5.0
8a1e80575167fff,70.0,13.0,257.0,6.0
8a1e80575177fff,71.2,13.0,266.2,6.0
8a1e80575187fff,40.5,5.5,161.5,4.5
8a1e8057518ffff,57.0,9.0,201.0,5.0
8a1e80575227fff,30.5,6.5,126.25,2.0
8a1e80575237fff,31.333333333333332,6.0,132.0,3.3333333333333335
8a1e8057525ffff,5.0,1.0,63.0,2.0
8a1e80575307fff,35.0,6.5,147.0,3.0
8a1e8057530ffff,32.5,7.0,136.5,3.0
8a1e8057531ffff,38.0,7.25,162.75,3.5
8a1e80575337fff,49.0,9.0,210.0,5.0
8a1e80575347fff,31.0,7.0,130.0,3.0
8a1e80575357fff,36.0,7.0,153.5,4.0
8a1e8057535ffff,33.2,7.0,141.4,3.4
8a1e8057536ffff,39.5,7.0,167.5,4.0
8a1e80575377fff,41.0,7.0,171.0,4.0
8a1e80575387fff,6.333333333333333,0.3333333333333333,24.666666666666668,0.0
8a1e80575397fff,9.0,2.0,31.0,0.0
8a1e805753a7fff,9.0,1.0,26.0,0.0
8a1e805753affff,40.5,7.75,173.0,4.0
8a1e805753b7fff,12.5,2.0,37.5,0.5
8a1e80575407fff,52.0,8.0,170.0,4.5
8a1e80575417fff,64.0,12.0,210.0,5.0
8a1e8057541ffff,65.0,13.0,201.0,5.0
8a1e80575427fff,58.0,10.0,207.0,4.0
8a1e805754c7fff,29.0,6.0,140.0,4.0
8a1e805754cffff,12.0,2.0,72.0,2.0
8a1e805754d7fff,45.0,8.0,174.0,4.0
8a1e805754dffff,22.666666666666668,5.0,116.0,2.6666666666666665
8a1e805754effff,12.0,2.0,72.0,2.0
8a1e805754f7fff,60.666666666666664,10.333333333333334,194.0,5.0
8a1e80575507fff,12.0,3.0,77.0,2.0
8a1e80575527fff,60.0,8.0,210.0,4.0
8a1e80575547fff,12.0,3.0,77.0,2.0
8a1e80575597fff,12.0,3.0,75.0,2.0
8a1e805755affff,44.0,5.0,140.0,4.0
8a1e805755b7fff,28.0,4.0,127.0,3.0
8a1e8057560ffff,14.0,3.0,160.0,9.0
8a1e80575647fff,14.0,3.0,166.0,9.0
8a1e80575657fff,15.0,3.0,180.25,9.0
8a1e8057565ffff,16.333333333333332,3.0,192.33333333333334,9.0
8a1e8057566ffff,13.0,2.0,159.0,8.0
8a1e80575687fff,16.0,2.0,184.0,8.0
8a1e80575697fff,25.0,6.0,124.0,5.0
8a1e805756a7fff,6.0,0.0,43.0,2.0
8a1e805756affff,16.0,2.0,175.0,7.0
8a1e805756c7fff,16.0,3.0,187.0,9.0
8a1e805756d7fff,16.0,3.1666666666666665,191.16666666666666,9.0
8a1e805756e7fff,14.0,3.0,161.0,9.0
8a1e805756effff,15.0,3.0,188.0,9.0
8a1e805756f7fff,14.0,2.0,167.0,8.0
8a1e80575797fff,1.0,0.0,12.0,0.0
8a1e8057579ffff,3.0,0.0,26.0,2.0
8a1e80575817fff,49.0,8.0,156.0,4.0
8a1e8057581ffff,103.5,17.5,378.0,10.0
8a1e80575837fff,41.0,8.5,162.5,3.5
8a1e80575877fff,56.0,8.0,193.0,4.0
8a1e80575887fff,80.0,13.0,299.0,6.0
8a1e80575897fff,78.33333333333333,13.333333333333334,294.6666666666667,6.0
8a1e8057589ffff,81.0,13.0,300.5,6.0
8a1e805758c7fff,70.9,13.0,262.8,6.0
8a1e805758cffff,71.66666666666667,13.0,272.0,6.0
8a1e805758dffff,70.33333333333333,13.0,257.6666666666667,6.0
8a1e805758effff,71.0,13.0,266.0,6.0
8a1e80575907fff,65.5,9.166666666666666,205.0,4.333333333333333
8a1e8057590ffff,55.0,9.0,184.0,4.0
8a1e80575917fff,57.0,9.0,193.0,4.0
8a1e8057591ffff,46.0,9.0,177.0,4.0
8a1e8057592ffff,45.5,8.5,164.5,3.5
8a1e80575937fff,74.5,10.0,243.0,7.5
8a1e80575947fff,47.0,9.0,203.0,5.0
8a1e80575957fff,15.0,4.0,77.0,3.0
8a1e8057596ffff,44.0,9.0,188.0,5.0
8a1e8057599ffff,104.0,18.0,387.5,11.5
8a1e805759affff,72.5,9.5,219.0,5.5
8a1e80575a07fff,56.25,9.0,227.75,5.0
8a1e80575a17fff,61.0,9.0,236.0,5.0
8a1e80575a1ffff,60.0,9.0,233.0,5.0
8a1e80575a27fff,52.0,9.0,218.66666666666666,5.0
8a1e80575a2ffff,47.0,9.0,206.0,5.0
8a1e80575a47fff,39.0,7.0,171.0,4.0
8a1e80575a4ffff,48.0,9.0,208.0,5.0
8a1e80575a57fff,53.0,9.0,217.0,5.0
8a1e80575a5ffff,53.666666666666664,9.0,221.33333333333334,5.0
8a1e80575a67fff,43.0,8.0,183.0,5.0
8a1e80575a6ffff,47.0,9.0,203.66666666666666,5.0
8a1e80575a77fff,40.0,7.0,170.0,4.0
8a1e80575a87fff,62.714285714285715,10.0,238.85714285714286,5.428571428571429
8a1e80575a8ffff,51.0,9.0,214.0,5.0
8a1e80575aa7fff,66.28571428571429,12.428571428571429,248.57142857142858,5.857142857142857
8a1e80575aaffff,62.666666666666664,10.333333333333334,240.66666666666666,5.666666666666667
8a1e80575aeffff,52.0,9.0,220.0,5.0
8a1e80575b1ffff,54.166666666666664,9.0,222.66666666666666,5.0
8a1e80575b87fff,61.333333333333336,9.666666666666666,236.66666666666666,5.333333333333333
8a1e80575b9ffff,63.5,11.0,243.5,6.0
8a1e80575baffff,54.0,9.0,224.0,5.0
8a1e80575bb7fff,68.0,12.333333333333334,251.66666666666666,6.0
8a1e80575c07fff,107.75,17.75,390.25,10.5
8a1e80575c17fff,83.5,13.5,302.5,5.5
8a1e80575c27fff,113.5,19.75,417.25,12.0
8a1e80575c2ffff,110.33333333333333,18.0,400.3333333333333,11.833333333333334
8a1e80575c37fff,111.33333333333333,19.0,410.0,11.666666666666666
8a1e80575c5ffff,86.0,14.0,308.0,6.0
8a1e80575c67fff,91.0,15.0,337.0,6.0
8a1e80575c6ffff,87.125,14.0,315.875,6.0
8a1e80575c87fff,33.0,4.5,128.5,3.5
8a1e80575c8ffff,49.0,8.0,156.0,4.0
8a1e80575c9ffff,52.0,8.0,173.0,4.0
8a1e80575ca7fff,50.0,8.0,167.0,4.0
8a1e80575cd7fff,83.0,14.0,331.0,6.0
8a1e80575cdffff,55.0,8.0,186.5,4.0
8a1e80575ceffff,56.0,9.0,179.0,4.0
8a1e80575cf7fff,102.5,17.0,379.0,9.5
8a1e80575d07fff,132.5,22.0,462.0,13.0
8a1e80575d0ffff,81.0,12.0,310.0,6.0
8a1e80575d17fff,104.5,18.0,357.5,10.5
8a1e80575d1ffff,123.0,21.0,444.0,13.2
8a1e80575d27fff,118.5,18.5,403.75,12.625
8a1e80575d2ffff,97.0,15.5,351.25,10.75
8a1e80575d57fff,112.0,18.0,418.0,13.0
8a1e80575d67fff,101.5,16.5,376.0,9.5
8a1e80575d77fff,116.5,20.5,430.5,13.0
8a1e80575d97fff,79.0,12.0,261.0,7.0
8a1e80575da7fff,102.0,18.0,352.0,10.0
8a1e80575daffff,121.0,22.0,452.0,14.0
8a1e80575db7fff,106.0,18.0,362.0,11.0
8a1e80576017fff,5394.833333333333,44.0,1272.1666666666667,34.166666666666664
8a1e8057601ffff,5739.272727272727,46.09090909090909,1339.909090909091,35.81818181818182
8a1e80576027fff,4145.0,33.5,1034.5,22.5
8a1e8057602ffff,3353.0,29.0,851.0,18.0
8a1e80576037fff,4545.0,33.0,1012.0,21.0
8a1e80576047fff,5329.357142857143,46.357142857142854,1312.0,35.0
8a1e8057604ffff,5462.533333333334,46.0,1312.6666666666667,33.333333333333336
8a1e80576057fff,4162.916666666667,40.666666666666664,1129.25,28.583333333333332
8a1e8057605ffff,5458.0,46.0,1283.3333333333333,33.5
8a1e80576067fff,4912.176470588235,44.88235294117647,1259.7058823529412,33.529411764705884
8a1e8057606ffff,4845.692307692308,43.73076923076923,1240.3076923076924,31.03846153846154
8a1e80576077fff,4609.0,43.333333333333336,1214.3333333333333,32.0
8a1e80576087fff,5556.666666666667,44.666666666666664,1293.6666666666667,34.0
8a1e8057608ffff,5271.0,42.5,1248.0,33.0
8a1e80576097fff,5138.0,39.0,1173.0,30.0
8a1e8057609ffff,4962.0,41.0,1197.0,32.0
8a1e805760a7fff,5403.833333333333,42.583333333333336,1255.9166666666667,32.333333333333336
8a1e805760affff,5545.0,45.0,1300.3333333333333,35.0
8a1e805760b7fff,4933.0,35.0,1125.0,26.0
8a1e805760cffff,6618.0,52.0,1472.0,36.0
8a1e805760d7fff,5972.0,47.0,1384.0,36.0
8a1e805760e7fff,6006.0,47.0,1397.0,37.0
8a1e805760effff,4566.0,40.0,1158.0,29.0
8a1e805760f7fff,5801.25,46.25,1350.25,35.75
8a1e80576107fff,6171.25,43.75,1276.0,29.75
8a1e8057610ffff,5889.0,43.0,1240.0,29.0
8a1e80576117fff,6584.333333333333,46.333333333333336,1349.3333333333333,32.666666666666664
8a1e8057611ffff,5128.0,37.0,1128.0,24.5
8a1e80576127fff,5752.333333333333,43.333333333333336,1245.3333333333333,30.166666666666668
8a1e8057612ffff,5503.666666666667,41.888888888888886,1223.7777777777778,29.22222222222222
8a1e80576137fff,5962.6,42.6,1250.8,28.4
8a1e80576147fff,4933.0,45.0,1255.0,32.0
8a1e8057614ffff,4729.666666666667,43.5,1240.6666666666667,34.0
8a1e80576157fff,4551.333333333333,41.0,1172.6666666666667,30.0
8a1e80576167fff,4423.25,42.25,1167.5,29.75
8a1e80576177fff,5265.333333333333,42.0,1222.6666666666667,31.333333333333332
8a1e80576187fff,5003.5,38.5,1130.5,26.5
8a1e8057618ffff,4863.25,37.75,1137.5,28.75
8a1e8057619ffff,5898.75,41.0,1234.75,31.0
8a1e805761a7fff,6389.833333333333,43.833333333333336,1323.0,31.0
8a1e805761affff,4528.0,33.5,1061.0,25.0
8a1e805761b7fff,6655.0,46.0,1356.5,32.75
8a1e80576207fff,4649.0,38.0,1002.0,31.0
8a1e8057621ffff,3484.0,35.0,908.0,27.0
8a1e80576227fff,3828.875,38.75,1032.25,25.875
8a1e8057622ffff,2023.5,23.0,597.5,17.5
8a1e80576237fff,6073.142857142857,48.285714285714285,1337.2857142857142,33.42857142857143
8a1e80576247fff,358.0,20.0,465.0,15.0
8a1e8057624ffff,1720.5,26.25,665.0,19.75
8a1e8057625ffff,2672.0,31.0,797.0,24.0
8a1e80576267fff,1267.6666666666667,29.333333333333332,722.3333333333334,21.666666666666668
8a1e8057626ffff,2492.5,35.5,861.5,28.0
8a1e80576277fff,1760.0,28.0,718.0,18.0
8a1e80576287fff,4704.5,38.5,1028.5,30.5
8a1e8057628ffff,5183.666666666667,42.0,1142.6666666666667,32.333333333333336
8a1e80576297fff,5311.0,41.0,1158.0,32.0
8a1e8057629ffff,6068.25,47.0,1308.0,33.25
8a1e805762a7fff,3540.0,35.5,898.5,25.5
8a1e805762affff,4362.0,38.5,986.5,29.5
8a1e805762b7fff,7012.0,52.5,1495.5,34.5
8a1e805762c7fff,3019.0,35.0,848.0,25.0
8a1e805762cffff,5057.5,41.5,1118.5,33.0
8a1e805762d7fff,5315.875,43.0,1149.875,32.625
8a1e805762dffff,5599.333333333333,44.166666666666664,1210.6666666666667,33.333333333333336
8a1e805762effff,4293.333333333333,40.666666666666664,1003.0,30.0
8a1e805762f7fff,4256.0,38.6,989.6,29.8
8a1e8057630ffff,482.0,25.0,548.0,14.0
8a1e8057631ffff,4019.6666666666665,38.666666666666664,1045.0,28.0
8a1e8057632ffff,1083.25,27.75,693.0,16.75
8a1e80576347fff,1556.7777777777778,29.88888888888889,800.6666666666666,20.88888888888889
8a1e80576357fff,3090.8,35.6,935.7,23.9
8a1e8057635ffff,2591.0,33.0,863.0,23.0
8a1e80576367fff,1567.7333333333333,30.066666666666666,800.2,20.733333333333334
8a1e8057636ffff,1834.8,32.6,858.6,26.0
8a1e80576377fff,1997.4285714285713,30.285714285714285,795.5714285714286,19.857142857142858
8a1e80576387fff,6290.25,49.0,1372.5,33.75
8a1e80576397fff,7072.0,53.0,1514.0,35.0
8a1e8057639ffff,3696.0,35.0,898.0,26.0
8a1e805763a7fff,5967.2307692307695,49.07692307692308,1349.6923076923076,33.84615384615385
8a1e805763b7fff,6344.666666666667,50.333333333333336,1409.6666666666667,35.0
8a1e8057640ffff,4140.0,30.0,929.0,22.0
8a1e8057642ffff,5763.0,39.6,1244.0,30.4
8a1e80576437fff,6207.0,44.0,1300.0,33.0
8a1e80576467fff,4489.0,35.166666666666664,1078.5,26.333333333333332
8a1e80576487fff,7811.0,54.333333333333336,1526.3333333333333,35.333333333333336
8a1e8057648ffff,7039.0,45.666666666666664,1371.0,31.666666666666668
8a1e80576497fff,9562.75,65.0,1786.625,39.625
8a1e8057649ffff,7208.0,47.5,1415.5,32.5
8a1e805764affff,5566.0,32.0,1044.0,26.0
8a1e805764b7fff,8196.0,58.0,1602.0,39.0
8a1e805764c7fff,8328.0,58.0,1608.3333333333333,37.0
8a1e805764cffff,8264.2,60.0,1633.6,36.8
8a1e805764d7fff,9169.125,62.5,1732.5,39.125
8a1e805764dffff,9294.5,63.833333333333336,1755.6666666666667,39.333333333333336
8a1e805764effff,7414.0,55.0,1513.0,34.0
8a1e805764f7fff,5677.0,34.0,1049.0,27.0
8a1e8057650ffff,6722.0,50.5,1454.5,36.0
8a1e80576517fff,3889.0,27.0,876.0,20.0
8a1e80576527fff,4316.0,31.0,960.0,21.0
8a1e8057652ffff,6702.0,47.0,1406.5,34.5
8a1e80576547fff,2206.0,24.0,626.0,13.0
8a1e8057654ffff,5066.0,36.0,1120.0,26.0
8a1e8057655ffff,5491.571428571428,39.142857142857146,1197.7142857142858,28.714285714285715
8a1e8057656ffff,5901.5,43.0,1266.5,32.0
8a1e80576577fff,4246.0,31.0,995.0,24.0
8a1e80576587fff,7477.0,52.0,1532.0,36.0
