id_int,id,x,y,net_type
65111,4692325132,12.552678,41.8638171,walk
65112,4692325133,12.5503053,41.8641139,walk
65113,4692325134,12.5503935,41.8642418,walk
65114,4692325135,12.5502935,41.8642933,walk
65115,4692325138,12.5501516,41.8640945,walk
65116,4692325139,12.5503882,41.864234,walk
65117,4692325140,12.5503349,41.8641562,walk
65118,4693463758,12.5977544,41.8487027,walk
65119,4693464101,12.3812711,41.7952884,walk
65120,4693686856,12.5445983,41.8714454,walk
65121,4693740786,12.4618856,41.8281347,walk
65122,4693740787,12.4640766,41.8276579,walk
65123,4693740788,12.4641267,41.8277898,walk
65124,4695487157,12.3739593,41.7960622,walk
65125,4695487158,12.3744557,41.7959263,walk
65126,4695619890,12.5975667,41.9048078,walk
65127,4695619891,12.5978183,41.9048277,walk
65128,4695619900,12.5975233,41.9049042,walk
65129,4695619901,12.5979601,41.9049139,walk
65130,4695619906,12.597791,41.9049773,walk
65131,4695619907,12.5975427,41.9049485,walk
65132,4695619908,12.5976003,41.9049924,walk
65133,4695649950,12.5975274,41.9050294,walk
65134,4695649953,12.5965767,41.9060642,walk
65135,4696305844,12.5857984,41.8151338,walk
65136,4697351007,12.4323777,41.8085738,walk
65137,4698202623,12.5575393,41.8613917,walk
65138,4698202624,12.5575051,41.8613515,walk
65139,4698202625,12.5572607,41.8610643,walk
65140,4698202626,12.5576872,41.8615656,walk
65141,4701435317,12.4030281,41.8219204,walk
65142,4701435318,12.4022795,41.8223235,walk
65143,4701435328,12.4029621,41.8221065,walk
65144,4701435332,12.4034943,41.8223986,walk
65145,4701435333,12.4028038,41.8222384,walk
65146,4701435341,12.4030774,41.8224263,walk
65147,4701435402,12.4056001,41.820748,walk
65148,4701435403,12.4035804,41.8197785,walk
65149,4701435407,12.4043913,41.81986,walk
65150,4701543681,12.5567999,41.8757631,walk
65151,4701543682,12.5568547,41.875863,walk
65152,4701543892,12.5570955,41.87642,walk
65153,4701543894,12.5575719,41.8762102,walk
65154,4701544003,12.5589482,41.8787879,walk
65155,4701544004,12.558767,41.8782651,walk
65156,4701544007,12.5594921,41.879483,walk
65157,4702964684,12.5713342,41.8626113,walk
65158,4702964801,12.5715564,41.8626547,walk
65159,4703208022,12.4540823,41.8192984,walk
65160,4703208025,12.4542752,41.8194047,walk
65161,4703208026,12.4543851,41.8192135,walk
65162,4703208028,12.4543823,41.8192162,walk
65163,4703399834,12.4876585,41.8474613,walk
65164,4703399835,12.4878233,41.8475719,walk
65165,4703399836,12.4879552,41.8474697,walk
65166,4703399838,12.4877987,41.8473564,walk
65167,4703399841,12.4876349,41.8464355,walk
65168,4703399845,12.4886813,41.8466441,walk
65169,4703399846,12.4885874,41.84672,walk
65170,4703399847,12.4887329,41.8468313,walk
65171,4703399848,12.4888332,41.8467497,walk
65172,4703399851,12.4885239,41.8466754,walk
65173,4703399854,12.4886451,41.846618,walk
65174,4704959706,12.6198391,41.8444497,walk
65175,4704959707,12.6196881,41.8442136,walk
65176,4704977215,12.6139524,41.8462667,walk
65177,4704977217,12.6156529,41.8456455,walk
65178,4704977221,12.6140729,41.8463784,walk
65179,4705011168,12.4942935,41.8617641,walk
65180,4705011170,12.4946625,41.8617891,walk
65181,4706132145,12.570962,41.8557514,walk
65182,4706132150,12.5709744,41.8554091,walk
65183,4707730832,12.6113831,41.8238689,walk
65184,4707731154,12.6123192,41.8242237,walk
65185,4707731156,12.6126691,41.8238711,walk
65186,4707731158,12.6129476,41.8235905,walk
65187,4708362215,12.6152906,41.8238472,walk
65188,4708556153,12.5231594,41.9011125,walk
65189,4708556154,12.5231925,41.9006676,walk
65190,4708556155,12.5234416,41.8999981,walk
65191,4708556156,12.5206981,41.9018992,walk
65192,4708556157,12.520923,41.9013025,walk
65193,4708556158,12.5208132,41.9015957,walk
65194,4708754344,12.454417,41.9072442,walk
65195,4708754350,12.4576787,41.9065128,walk
65196,4708754352,12.4578241,41.9065848,walk
65197,4708754360,12.45661,41.9008176,walk
65198,4709861241,12.5038931,41.8887601,walk
65199,4709861244,12.5045113,41.889626,walk
65200,4709861248,12.5051776,41.8884117,walk
65201,4709861250,12.5042632,41.8881301,walk
65202,4709861252,12.5045666,41.889643,walk
65203,4709861254,12.5034496,41.8893026,walk
65204,4709861255,12.5033186,41.8892644,walk
65205,4709861256,12.5042868,41.8880884,walk
65206,4709861257,12.5043133,41.8880415,walk
65207,4709861265,12.5052295,41.8883322,walk
65208,4709861272,12.5051981,41.8883803,walk
65209,4709861281,12.5039978,41.8866971,walk
65210,4709861282,12.5040198,41.8867195,walk
65211,4709861283,12.5040816,41.8867849,walk
65212,4709861284,12.5042476,41.8869942,walk
65213,4709861285,12.5038868,41.8865762,walk
65214,4709861292,12.5060935,41.887005,walk
65215,4709861296,12.5065465,41.8875624,walk
65216,4709930408,12.5028031,41.8854238,walk
65217,4709930409,12.502751,41.885417,walk
65218,4709930410,12.5027692,41.8853992,walk
65219,4709930415,12.5027284,41.8854377,walk
65220,4709930416,12.5026901,41.8854728,walk
65221,4709930417,12.5026176,41.8855393,walk
65222,4709930418,12.5015493,41.8845433,walk
65223,4709930419,12.5014472,41.8844711,walk
65224,4709930421,12.5030447,41.8855956,walk
65225,4709930424,12.5032146,41.8859523,walk
65226,4709930425,12.5025704,41.885505,walk
65227,4709930426,12.501977,41.885087,walk
65228,4709930428,12.4993304,41.8839699,walk
65229,4709930432,12.4994351,41.8833075,walk
65230,4709930435,12.4993473,41.883251,walk
65231,4709930437,12.4993251,41.883953,walk
65232,4709930438,12.4992295,41.8839011,walk
65233,4709930449,12.4984684,41.8825638,walk
65234,4709930450,12.4985584,41.8824947,walk
65235,4709930451,12.498627,41.8824464,walk
65236,4709930453,12.4984576,41.8823259,walk
65237,4709930454,12.4985641,41.8824184,walk
65238,4709930455,12.4986187,41.8824316,walk
65239,4710027142,12.5231392,41.9014647,walk
65240,4710068684,12.6121499,41.8207258,walk
65241,4710654645,12.4670307,41.8673094,walk
65242,4710654646,12.4669757,41.8671709,walk
65243,4711138500,12.6172116,41.8222048,walk
65244,4711138501,12.6171509,41.8224815,walk
65245,4711138507,12.6166895,41.8221025,walk
65246,4711138508,12.6166094,41.8220892,walk
65247,4711138512,12.616968,41.8222906,walk
65248,4711746194,12.5026575,41.8300405,walk
65249,4711746199,12.5026394,41.8297911,walk
65250,4711791451,12.4558239,41.8850354,walk
65251,4711791460,12.4544953,41.8858296,walk
65252,4711791464,12.4540518,41.8859031,walk
65253,4711791468,12.4549418,41.8857654,walk
65254,4711791472,12.4557094,41.8849375,walk
65255,4711791475,12.4553601,41.8845898,walk
65256,4711791481,12.4540763,41.8846151,walk
65257,4711791483,12.4537714,41.8844728,walk
65258,4711813877,12.4534635,41.8843945,walk
65259,4711817470,12.4143391,41.8886728,walk
65260,4711817472,12.4142145,41.8884696,walk
65261,4711818693,12.4130902,41.8889047,walk
65262,4711818695,12.4130985,41.8890635,walk
65263,4711818711,12.4123241,41.889818,walk
65264,4711818713,12.4121849,41.8900951,walk
65265,4711818715,12.4124453,41.8897918,walk
65266,4711818716,12.4131958,41.8902031,walk
65267,4712379654,12.3810011,41.7947301,walk
65268,4713000560,12.6157308,41.8171515,walk
65269,4713000562,12.6149267,41.8177196,walk
65270,4714537864,12.6154065,41.8261942,walk
65271,4714538080,12.6195359,41.8309453,walk
65272,4714538082,12.6190861,41.831172,walk
65273,4714668719,12.5065421,41.8453701,walk
65274,4714668741,12.5070287,41.8462308,walk
65275,4716420506,12.4338534,41.8246526,walk
65276,4716420527,12.4293473,41.8277346,walk
65277,4716465099,12.4353833,41.819773,walk
65278,4716481616,12.4300155,41.8273384,walk
65279,4716481619,12.4295952,41.8274255,walk
65280,4716481620,12.430723,41.8260662,walk
65281,4716481624,12.430605,41.8266059,walk
65282,4716481639,12.4302375,41.8276512,walk
65283,4716612117,12.4518909,41.8383026,walk
65284,4716621839,12.4528606,41.838272,walk
65285,4716915695,12.4637817,41.8690046,walk
65286,4717235914,12.4189373,41.8831588,walk
65287,4717243101,12.4024813,41.8858659,walk
65288,4717263921,12.4010774,41.8874892,walk
65289,4717275671,12.4009024,41.8840453,walk
65290,4717277594,12.4005027,41.8839168,walk
65291,4717277595,12.4005128,41.8839617,walk
65292,4717277623,12.4000307,41.885089,walk
65293,4717321601,12.4315022,41.8755145,walk
65294,4717321604,12.431462,41.8755704,walk
65295,4717321605,12.4314432,41.8756223,walk
65296,4717339919,12.4261793,41.8769448,walk
65297,4719041044,12.5369517,41.8331266,walk
65298,4719109465,12.4968417,41.8674598,walk
65299,4719109466,12.4961693,41.8673922,walk
65300,4719109468,12.4967766,41.8674519,walk
65301,4719114287,12.485465,41.8715522,walk
65302,4719281327,12.4950192,41.8350589,walk
65303,4719281333,12.4939946,41.8362045,walk
65304,4719281341,12.4908909,41.838412,walk
65305,4719281352,12.4908084,41.8381282,walk
65306,4719383073,12.5012708,41.9221643,walk
65307,4719383075,12.5009938,41.9222658,walk
65308,4719383082,12.5007164,41.9219611,walk
65309,4719383084,12.5008401,41.9217389,walk
65310,4719971449,12.5053884,41.844812,walk
65311,4720142745,12.510561,41.8489345,walk
65312,4720145001,12.5092087,41.8511287,walk
65313,4720145007,12.5099551,41.8503101,walk
65314,4720415741,12.4839292,41.8404782,walk
65315,4720415742,12.4842319,41.840234,walk
65316,4720415748,12.4839319,41.840632,walk
65317,4720415752,12.4839922,41.8406392,walk
65318,4720415778,12.4857163,41.8436451,walk
65319,4720415783,12.4842622,41.8425998,walk
65320,4720416724,12.4831396,41.8425513,walk
65321,4720416725,12.4831267,41.8425685,walk
65322,4720416726,12.4831116,41.8425885,walk
65323,4720416731,12.4831561,41.8425296,walk
65324,4720416732,12.4830437,41.8426783,walk
65325,4720416734,12.4833224,41.8428343,walk
65326,4720416740,12.483476,41.8427532,walk
65327,4720416741,12.4834633,41.8427651,walk
65328,4720416742,12.4834456,41.8427831,walk
65329,4720416743,12.4840832,41.8427427,walk
65330,4720416748,12.4836184,41.8426202,walk
65331,4720416749,12.483493,41.8427351,walk
65332,4720422265,12.486011,41.8646602,walk
65333,4720422266,12.4860031,41.8646175,walk
65334,4720519218,12.4920814,41.8531783,walk
65335,4720519219,12.492033,41.8532143,walk
65336,4720519221,12.4931721,41.852554,walk
65337,4720519222,12.4932949,41.8524585,walk
65338,4720519232,12.4974445,41.8552513,walk
65339,4720519233,12.4971861,41.8552246,walk
65340,4720519235,12.4968476,41.8553338,walk
65341,4720519236,12.4971444,41.8553808,walk
65342,4720519248,12.4953976,41.852772,walk
65343,4720519249,12.4954753,41.8526686,walk
65344,4720519251,12.4952222,41.8550954,walk
65345,4720519252,12.4949909,41.8552948,walk
65346,4720519253,12.495824,41.8548379,walk
65347,4720519254,12.4953863,41.8552131,walk
65348,4720519255,12.4956842,41.8554268,walk
65349,4720519265,12.4950579,41.8549776,walk
65350,4720519270,12.4953671,41.8541752,walk
65351,4720519271,12.4953561,41.8541901,walk
65352,4720519280,12.4954599,41.8539726,walk
65353,4720519281,12.4954509,41.8539861,walk
65354,4720519283,12.4954457,41.8539939,walk
65355,4720519285,12.4955712,41.853865,walk
65356,4720519286,12.4955503,41.8538565,walk
65357,4720519287,12.4955242,41.8538795,walk
65358,4720519288,12.4955339,41.8538645,walk
65359,4720521090,12.4955415,41.8538529,walk
65360,4720521091,12.4955903,41.8538728,walk
65361,4720521098,12.4953529,41.8536339,walk
65362,4720521110,12.4953356,41.8536187,walk
65363,4720521126,12.4953353,41.8542216,walk
65364,4720521127,12.4954375,41.853991,walk
65365,4720521128,12.4954522,41.8539962,walk
65366,4720521129,12.4954776,41.854005,walk
65367,4720521135,12.4955278,41.8539682,walk
65368,4720521136,12.4954222,41.8539857,walk
65369,4720521137,12.4954991,41.8540125,walk
65370,4720521138,12.4953863,41.853589,walk
65371,4720521148,12.4954093,41.8536379,walk
65372,4720521149,12.495624,41.8537207,walk
65373,4722450332,12.5802292,41.9374484,walk
65374,4722450338,12.5786792,41.9369979,walk
65375,4722450351,12.5803096,41.937399,walk
65376,4722450357,12.5788987,41.9368583,walk
65377,4722450379,12.5768724,41.9357321,walk
65378,4724404012,12.4688842,41.8946107,walk
65379,4724404013,12.4687787,41.8945397,walk
65380,4724404014,12.4689899,41.8943636,walk
65381,4724404015,12.4691719,41.8942244,walk
65382,4724404016,12.4694031,41.8940404,walk
65383,4724404017,12.469079,41.8942907,walk
65384,4724404018,12.4690491,41.8942707,walk
65385,4724404047,12.4748941,41.907092,walk
65386,4724404048,12.4749676,41.9071031,walk
65387,4724404049,12.4747641,41.9074468,walk
65388,4724404051,12.4746458,41.9076685,walk
65389,4724404052,12.4746947,41.9076924,walk
65390,4724404053,12.4747402,41.9073906,walk
65391,4724404054,12.4747821,41.9073975,walk
65392,4724404055,12.4747961,41.9073645,walk
65393,4724404073,12.4743643,41.9078695,walk
65394,4724404081,12.4732644,41.9094861,walk
65395,4724404082,12.4731543,41.9094518,walk
65396,4724404083,12.4730442,41.9096548,walk
65397,4724404084,12.4729977,41.9096428,walk
65398,4724467696,12.4768491,41.8839716,walk
65399,4724467697,12.4768603,41.8839609,walk
65400,4724467698,12.476993,41.8840677,walk
65401,4724467699,12.4770621,41.8841272,walk
65402,4724467700,12.4772157,41.88425,walk
65403,4724467701,12.4772,41.8842616,walk
65404,4724467702,12.4769183,41.883918,walk
65405,4724467703,12.4768811,41.8839429,walk
65406,4724467704,12.4770225,41.8840528,walk
65407,4724467705,12.4770876,41.8841072,walk
65408,4724467706,12.4772257,41.8842315,walk
65409,4724467707,12.4772621,41.8842057,walk
65410,4724467708,12.4770304,41.8841002,walk
65411,4724467709,12.4770574,41.8840792,walk
65412,4724494946,12.515136,41.9282994,walk
65413,4725715919,12.4955745,41.8599725,walk
65414,4725760555,12.4969659,41.8560627,walk
65415,4725760556,12.4969221,41.856227,walk
65416,4725760558,12.4971714,41.8562678,walk
65417,4725760559,12.4972176,41.8561004,walk
65418,4725760629,12.496609,41.8573642,walk
65419,4725760630,12.4968602,41.8573989,walk
65420,4727278654,12.4949546,41.8541047,walk
65421,4730470884,12.5582885,41.8540863,walk
65422,4730470885,12.5582406,41.8541163,walk
65423,4730470888,12.5583145,41.8540701,walk
65424,4730486940,12.5577583,41.8537681,walk
65425,4730486941,12.5577286,41.8537867,walk
65426,4730515948,12.5084284,41.8916049,walk
65427,4730515949,12.5084152,41.8916208,walk
65428,4730515951,12.5087577,41.8919743,walk
65429,4730515961,12.5075744,41.8902524,walk
65430,4730515962,12.5072449,41.8902743,walk
65431,4730515969,12.5083442,41.8915542,walk
65432,4730515971,12.5092816,41.8910131,walk
65433,4730515972,12.5089558,41.8902144,walk
65434,4730515973,12.5089077,41.8902039,walk
65435,4730515975,12.5072192,41.8903214,walk
65436,4730515977,12.5093267,41.8909901,walk
65437,4730515978,12.5093814,41.8909621,walk
65438,4730515980,12.5107332,41.8901737,walk
65439,4730515987,12.5090196,41.8902092,walk
65440,4730515988,12.5090733,41.8902047,walk
65441,4730515989,12.5089043,41.8901258,walk
65442,4730515991,12.5080688,41.8902344,walk
65443,4730515992,12.5080676,41.8901644,walk
65444,4730515993,12.5080669,41.8901202,walk
65445,4730515994,12.5085933,41.8900884,walk
65446,4730515996,12.5089021,41.8900773,walk
65447,4730515999,12.5088455,41.8894687,walk
65448,4730516004,12.5101776,41.8900241,walk
65449,4730516006,12.5102444,41.8901326,walk
65450,4730516010,12.5103134,41.8899158,walk
65451,4730516011,12.5085364,41.8900929,walk
65452,4730516012,12.5084726,41.8900979,walk
65453,4730516018,12.5075675,41.8890453,walk
65454,4730516019,12.5075807,41.8890394,walk
65455,4730517721,12.5087499,41.8894459,walk
65456,4730517723,12.5076261,41.8902505,walk
65457,4730517724,12.5076252,41.8901858,walk
65458,4730517725,12.5076246,41.8901398,walk
65459,4730517726,12.5071655,41.8902804,walk
65460,4730517727,12.5071538,41.8901606,walk
65461,4730517729,12.507641,41.8889347,walk
65462,4730517731,12.5079948,41.8882134,walk
65463,4730517732,12.5080076,41.8882064,walk
65464,4730517735,12.5087623,41.8885516,walk
65465,4730517737,12.5080469,41.8881295,walk
65466,4730517740,12.5083759,41.8875122,walk
65467,4730517741,12.509021,41.8876889,walk
65468,4730517743,12.5093032,41.8877657,walk
65469,4730517744,12.506718,41.8900285,walk
65470,4730517745,12.5070181,41.8901085,walk
65471,4730517749,12.5087233,41.8894247,walk
65472,4730517750,12.5087573,41.8893704,walk
65473,4730517751,12.5087953,41.8894567,walk
65474,4730517754,12.51082,41.890203,walk
65475,4730517755,12.5108952,41.8902284,walk
65476,4730517757,12.5083732,41.8915809,walk
65477,4730517759,12.5080298,41.888163,walk
65478,4730517760,12.5084001,41.8874676,walk
65479,4730522527,12.5106602,41.8911794,walk
65480,4730522528,12.5105752,41.891094,walk
65481,4730522529,12.510486,41.89101,walk
65482,4730522534,12.5110143,41.887793,walk
65483,4730522535,12.5108777,41.8880937,walk
65484,4730522537,12.5109625,41.8877765,walk
65485,4730522538,12.5109244,41.8877643,walk
65486,4730522539,12.5108234,41.8880772,walk
65487,4730522540,12.5107868,41.888066,walk
65488,4732174737,12.4828912,41.8453888,walk
65489,4732174740,12.4826266,41.8452077,walk
65490,4732174741,12.4832005,41.8456539,walk
65491,4732174742,12.4831244,41.8456016,walk
65492,4732174743,12.482777,41.8454817,walk
65493,4732174745,12.4826962,41.8455489,walk
65494,4732174760,12.4829541,41.8457331,walk
65495,4732174761,12.4830348,41.8457908,walk
65496,4732174762,12.4823811,41.8453238,walk
65497,4732174767,12.4820653,41.8449743,walk
65498,4732183354,12.4851114,41.8629671,walk
65499,4732201746,12.4853012,41.8630027,walk
65500,4732458450,12.4879834,41.8583744,walk
65501,4732458455,12.4878971,41.8582154,walk
65502,4732458456,12.4874984,41.8579197,walk
65503,4732458457,12.4875847,41.8580589,walk
65504,4732458465,12.4876095,41.8581001,walk
65505,4732458480,12.4859302,41.8585028,walk
65506,4732458488,12.4875043,41.8566518,walk
65507,4732458505,12.4875567,41.8573922,walk
65508,4732458508,12.4875139,41.8575075,walk
65509,4732458509,12.4876225,41.8576372,walk
65510,4732458510,12.4877271,41.8575731,walk
65511,4732458511,12.4873535,41.8577937,walk
65512,4732458512,12.4863242,41.8570143,walk
65513,4732458520,12.4856984,41.8574323,walk
65514,4732477881,12.4864864,41.8585452,walk
65515,4735835236,12.5793874,41.8460123,walk
65516,4735865180,12.5793638,41.8464057,walk
65517,4736512164,12.4788194,41.9587584,walk
65518,4738815165,12.4709223,41.9236385,walk
65519,4738815166,12.4709541,41.9235578,walk
65520,4738815167,12.4712955,41.9227268,walk
65521,4738815168,12.4713521,41.9226111,walk
65522,4738815169,12.4715298,41.9221684,walk
65523,4738815170,12.4715802,41.9220412,walk
65524,4738815171,12.4717662,41.921589,walk
65525,4738815172,12.4718143,41.9214665,walk
65526,4741557700,12.4796896,41.8541551,walk
65527,4741557701,12.4797447,41.8541478,walk
65528,4741557702,12.4796567,41.8541593,walk
65529,4741557703,12.4795737,41.8542262,walk
65530,4741598427,12.4795227,41.854155,walk
65531,4741598429,12.4796282,41.854163,walk
65532,4741598431,12.4794988,41.8541982,walk
65533,4741598434,12.4795567,41.8541496,walk
65534,4744840176,12.4768257,41.8382491,walk
65535,4744840177,12.4766848,41.83829,walk
65536,4744840179,12.4747327,41.838236,walk
65537,4744840190,12.4768675,41.8357032,walk
65538,4745094554,12.514882,41.8507912,walk
65539,4745094577,12.5107751,41.85063,walk
65540,4745094585,12.5099931,41.8505093,walk
65541,4745094586,12.5099907,41.8504954,walk
65542,4745094596,12.5115786,41.8532263,walk
65543,4745094604,12.5119821,41.8534162,walk
65544,4745094605,12.5120268,41.8533991,walk
65545,4745094606,12.5120662,41.853384,walk
65546,4745094607,12.5135989,41.8514917,walk
65547,4745094927,12.5139093,41.8505824,walk
65548,4747703186,12.5876047,41.8458541,walk
65549,4747703187,12.58767,41.8457485,walk
65550,4747703188,12.5878385,41.8457874,walk
65551,4747703189,12.587832,41.8458218,walk
65552,4747703190,12.5877992,41.8458992,walk
65553,4747703191,12.587649,41.8457793,walk
65554,4747703192,12.5876233,41.8458165,walk
65555,4747703193,12.5878186,41.8458618,walk
65556,4751073239,12.469113,41.9282247,walk
65557,4751073242,12.4693537,41.9276414,walk
65558,4751073245,12.4687504,41.9279034,walk
65559,4751073248,12.4688022,41.9277711,walk
65560,4751073263,12.4643889,41.9274564,walk
65561,4751073265,12.4664985,41.9254119,walk
65562,4751073269,12.4665721,41.9258939,walk
65563,4751073277,12.4678256,41.9270236,walk
65564,4751073294,12.4675604,41.9265681,walk
65565,4751073300,12.4672955,41.9266243,walk
65566,4751073305,12.467211,41.9261844,walk
65567,4751073306,12.4678929,41.9264745,walk
65568,4751073310,12.4665548,41.9255908,walk
65569,4751535137,12.5933708,41.8553066,walk
65570,4752810134,12.5519819,41.8672764,walk
65571,4752810136,12.5520393,41.8673082,walk
65572,4752810140,12.5501918,41.8671053,walk
65573,4752810144,12.550958,41.8667592,walk
65574,4752810146,12.5503282,41.867039,walk
65575,4752810148,12.5502746,41.8670655,walk
65576,4752810149,12.5510105,41.8667352,walk
65577,4752810150,12.5510918,41.8666987,walk
65578,4752810152,12.5495886,41.8670711,walk
65579,4752810153,12.5496074,41.8670388,walk
65580,4752810155,12.5496453,41.8670188,walk
65581,4752810156,12.5496997,41.8669934,walk
65582,4754460815,12.5875958,41.8420614,walk
65583,4756215523,12.5636957,41.8136404,walk
65584,4756215525,12.56365,41.8136058,walk
65585,4756888612,12.5541342,41.8594121,walk
65586,4756888613,12.5540092,41.8589114,walk
65587,4760464373,12.47626,41.8368184,walk
65588,4760464375,12.4763986,41.8369486,walk
65589,4760464376,12.4764166,41.8365636,walk
65590,4760464391,12.476307,41.8363005,walk
65591,4760464392,12.476256,41.8363005,walk
65592,4760464393,12.4763396,41.8363027,walk
65593,4760464417,12.4761576,41.8365041,walk
65594,4760464419,12.4760707,41.8366952,walk
65595,4760464420,12.4761328,41.8364514,walk
65596,4760464422,12.476229,41.8360456,walk
65597,4760464431,12.4761292,41.8357383,walk
65598,4760464432,12.4758612,41.8356795,walk
65599,4760464441,12.4760798,41.8363256,walk
65600,4760464443,12.4761228,41.8362981,walk
65601,4760464449,12.4760063,41.8362304,walk
65602,4760464450,12.4761141,41.8362371,walk
65603,4760464451,12.4759882,41.8362482,walk
65604,4760464455,12.4763354,41.8360087,walk
65605,4760464458,12.4762135,41.8357312,walk
65606,4760464466,12.4757633,41.8361594,walk
65607,4760464470,12.47558,41.8363968,walk
65608,4760464472,12.475883,41.8365151,walk
65609,4760464473,12.4760179,41.8365391,walk
65610,4760464474,12.4761198,41.8365466,walk
65611,4760464475,12.4764236,41.8350421,walk
65612,4760464478,12.4768066,41.8350115,walk
65613,4760464485,12.4763049,41.8352239,walk
65614,4760464486,12.4758152,41.8354133,walk
65615,4760464488,12.4755365,41.8353994,walk
65616,4760464513,12.4765973,41.8361181,walk
65617,4760464517,12.4763799,41.8361259,walk
65618,4760464520,12.4767066,41.8362908,walk
65619,4760464527,12.475929,41.8368505,walk
65620,4760464534,12.4757226,41.8372704,walk
65621,4760464541,12.47622,41.8365862,walk
65622,4760464542,12.4764916,41.8365844,walk
65623,4760464543,12.4766092,41.8366624,walk
65624,4760464545,12.476726,41.8368866,walk
65625,4760464546,12.4767883,41.8371208,walk
65626,4760464547,12.4767318,41.8371723,walk
65627,4760464553,12.4759659,41.8377711,walk
65628,4760464556,12.4757889,41.8378349,walk
65629,4760464562,12.4756326,41.8381195,walk
65630,4760464564,12.475045,41.8381991,walk
65631,4760464565,12.4750977,41.8385861,walk
65632,4760464584,12.4765506,41.8376763,walk
65633,4760464585,12.4766002,41.8377663,walk
65634,4760464587,12.4768239,41.8378598,walk
65635,4760464609,12.4769969,41.8381634,walk
65636,4760464628,12.4766151,41.8380708,walk
65637,4760464629,12.4766291,41.8381651,walk
65638,4761833855,12.4589296,41.856277,walk
65639,4761833972,12.4633922,41.85058,walk
65640,4761833974,12.4645932,41.8502875,walk
65641,4761833988,12.4640129,41.8499096,walk
65642,4762040692,12.5077306,41.98046,walk
65643,4762040693,12.5067062,41.9779559,walk
65644,4762040715,12.5059565,41.9769024,walk
65645,4762040716,12.5062065,41.9768388,walk
65646,4762064816,12.505805,41.9767134,walk
65647,4762064863,12.501861,41.9674944,walk
65648,4762064865,12.4996886,41.967905,walk
65649,4762064870,12.4981984,41.968708,walk
65650,4762946272,12.4386424,41.8918763,walk
65651,4762946284,12.4387504,41.8920091,walk
65652,4762946288,12.4385815,41.8921954,walk
65653,4764583229,12.4724605,41.8282069,walk
65654,4764583230,12.4723527,41.8282367,walk
65655,4764630282,12.4555698,41.8158864,walk
65656,4764630283,12.4554084,41.8159025,walk
65657,4764630284,12.4553645,41.8159068,walk
65658,4764630285,12.4556288,41.8158805,walk
65659,4764630293,12.4554786,41.8161049,walk
65660,4764630294,12.4554988,41.8162274,walk
65661,4764630295,12.4552184,41.8157231,walk
65662,4764630303,12.4553529,41.8158271,walk
65663,4764630424,12.4557421,41.8160796,walk
65664,4764630430,12.4557405,41.8156848,walk
65665,4764649118,12.4608177,41.8159846,walk
65666,4764649119,12.4610153,41.8163932,walk
65667,4764657949,12.4613987,41.8166947,walk
65668,4764657950,12.4613068,41.816522,walk
65669,4764657951,12.4615653,41.8164475,walk
65670,4764657952,12.4616538,41.8166212,walk
65671,4764657953,12.461554,41.8164254,walk
65672,4764657954,12.4616902,41.8166927,walk
65673,4764657955,12.4616413,41.8163996,walk
65674,4764657956,12.4617825,41.8166654,walk
65675,4764657957,12.461696,41.8163835,walk
65676,4764657960,12.4618395,41.8166485,walk
65677,4764657978,12.4618217,41.8167392,walk
65678,4767719491,12.4568817,41.8396257,walk
65679,4768236513,12.4729047,41.8207599,walk
65680,4768236515,12.4729396,41.8207608,walk
65681,4768236516,12.4723763,41.8207468,walk
65682,4768236517,12.4723358,41.8207448,walk
65683,4768236551,12.470658,41.8207625,walk
65684,4768236556,12.4729684,41.8213971,walk
65685,4768236558,12.4730611,41.8214003,walk
65686,4768236559,12.4732151,41.8214027,walk
65687,4768236612,12.4717625,41.822158,walk
65688,4768236613,12.4716805,41.8223317,walk
65689,4768236894,12.4731606,41.82176,walk
65690,4768241146,12.4713445,41.8229014,walk
65691,4768241147,12.4718288,41.8227599,walk
65692,4769570566,12.5401838,41.884242,walk
65693,4769781733,12.5520233,41.9827305,walk
65694,4770573707,12.5541983,41.9816608,walk
65695,4770573713,12.5549813,41.9818016,walk
65696,4770573714,12.5550572,41.9817013,walk
65697,4770573719,12.5541886,41.9815638,walk
65698,4770592838,12.5507244,41.9826167,walk
65699,4770592853,12.5437932,41.9813191,walk
65700,4770592854,12.5471514,41.9827976,walk
65701,4770592855,12.5467497,41.9816313,walk
65702,4770761426,12.5110827,41.8855427,walk
65703,4771430738,12.5537496,41.9807737,walk
65704,4771430741,12.5540767,41.9807184,walk
65705,4772598316,12.5836928,41.9483173,walk
65706,4773171717,12.5630432,41.8084488,walk
65707,4773171718,12.5633634,41.8078128,walk
65708,4773171719,12.5640526,41.8081409,walk
65709,4773171773,12.5562615,41.8089992,walk
65710,4773171775,12.5579428,41.8053618,walk
65711,4773171778,12.5560914,41.8047314,walk
65712,4773171780,12.556339,41.8066009,walk
65713,4773171783,12.555475,41.8064003,walk
65714,4773171810,12.5570614,41.8073689,walk
65715,4773171812,12.5549091,41.8087255,walk
65716,4773171813,12.5548125,41.8090034,walk
65717,4773171815,12.556599,41.8090784,walk
65718,4773171821,12.5568469,41.8092839,walk
65719,4773171823,12.5552993,41.8091231,walk
65720,4773171824,12.5561147,41.8093003,walk
65721,4773171826,12.5565358,41.8092243,walk
65722,4773171829,12.5554308,41.8088042,walk
65723,4773171830,12.5566405,41.8082927,walk
